Date,Hr,Mainland Air Temp,Humidity (%),Direction (A),Wind Speed (A),Gusting,Atmospheric Pressure (IN),Precipitation Rate,Bay Temp,Salinity,LBI Air Temp,Ocean Temp,Onshore,upwelling_flag
7/28/2025,19,-0.7,64.0,9,4.7,7.4,29.93,0.0,28.39,27.86,-1.7,26.0,0,0
7/28/2025,20,-1.7,68.0,8,3.3,5.1,29.93,0.0,28.38,27.46,-2.1,26.2,1,0
7/28/2025,21,-2.6,75.0,8,2.4,3.7,29.95,0.0,27.81,27.92,-1.9,26.2,1,0
7/28/2025,22,-3.2,79.0,9,4.0,5.6,29.96,0.0,27.44,28.18,-2.1,25.9,0,0
7/28/2025,23,-3.4,83.0,8,4.0,5.8,29.96,0.0,27.16,28.94,-2.2,25.5,1,0
7/29/2025,0,-3.7,86.0,8,4.0,6.7,29.94,0.0,26.75,29.09,-2.4,25.4,1,0
7/29/2025,1,-3.8,89.0,8,2.1,4.1,29.94,0.0,25.71,29.63,-2.8,25.6,1,0
7/29/2025,2,-3.9,91.0,9,3.6,5.1,29.94,0.0,25.87,29.58,-2.7,25.7,0,0
7/29/2025,3,-4.0,92.0,10,1.9,3.4,29.94,0.0,26.4,29.34,-2.8,25.5,0,0
7/29/2025,4,-4.0,92.0,9,1.7,2.7,29.95,0.0,26.59,28.93,-2.6,25.3,0,0
7/29/2025,5,-4.3,93.0,10,1.5,2.0,29.95,0.0,26.51,28.97,-2.8,25.0,0,0
7/29/2025,6,-4.4,93.0,10,1.9,4.6,29.96,0.0,26.62,29.03,-2.7,24.9,0,0
7/29/2025,7,-4.4,94.0,11,2.0,3.5,29.97,0.0,26.67,28.54,-3.0,24.9,0,0
7/29/2025,8,-3.6,93.0,11,0.6,1.6,29.98,0.0,26.5,28.73,-2.8,25.1,0,0
7/29/2025,9,-1.5,80.0,12,1.0,2.5,29.98,0.0,26.69,28.31,-1.9,25.2,0,0
7/29/2025,10,0.9,63.0,14,1.2,4.5,29.97,0.0,26.4,28.64,-0.6,25.2,0,0
7/29/2025,11,2.2,53.0,14,2.9,4.8,29.97,0.0,26.11,29.05,-0.9,25.3,0,0
7/29/2025,12,3.4,43.0,14,2.8,4.8,29.96,0.0,26.81,28.95,-0.6,25.3,0,0
7/29/2025,13,4.3,39.0,10,2.5,5.9,29.96,0.0,26.3,29.33,-0.6,25.6,0,0
7/29/2025,14,2.9,49.0,10,4.7,9.0,29.96,0.0,26.1,29.48,-0.9,25.9,0,0
7/29/2025,15,3.2,48.0,9,4.3,9.8,29.95,0.0,27.27,29.34,-0.8,26.2,0,0
7/29/2025,16,2.9,53.0,9,4.3,8.3,29.93,0.0,28.1,29.1,-1.3,26.7,0,0
7/29/2025,17,1.8,59.0,7,5.6,13.0,29.96,0.0,28.35,29.04,-1.5,26.7,1,0
7/29/2025,18,1.0,62.0,9,7.3,11.8,29.94,0.0,28.57,28.8,-1.4,26.4,0,0
7/29/2025,19,0.4,64.0,9,4.8,8.6,29.93,0.0,28.92,28.02,-1.5,27.1,0,0
7/29/2025,20,-0.7,74.0,9,4.2,9.3,29.93,0.0,29.08,27.73,-1.7,26.9,0,0
7/29/2025,21,-2.0,81.0,9,6.4,10.1,29.94,0.0,28.08,28.76,-2.1,26.4,0,0
7/29/2025,22,-2.4,79.0,9,5.5,8.8,29.95,0.0,27.8,28.73,-1.6,26.4,0,0
7/29/2025,23,-2.7,78.0,9,3.6,7.3,29.96,0.0,27.49,29.15,-1.6,26.2,0,0
7/30/2025,0,-3.0,78.0,10,4.0,7.2,29.95,0.0,27.6,28.72,-1.7,25.8,0,0
7/30/2025,1,-3.3,81.0,10,3.7,7.0,29.95,0.0,27.43,29.52,-1.8,25.6,0,0
7/30/2025,2,-3.8,85.0,10,3.5,7.2,29.94,0.0,27.16,29.46,-2.2,25.5,0,0
7/30/2025,3,-4.0,88.0,12,1.8,3.4,29.93,0.0,27.32,29.35,-2.6,25.4,0,0
7/30/2025,4,-4.3,90.0,11,2.0,3.9,29.93,0.0,27.45,28.91,-2.6,25.4,0,0
7/30/2025,5,-4.5,92.0,12,1.9,5.0,29.93,0.0,27.51,28.6,-3.0,25.5,0,0
7/30/2025,6,-4.6,92.0,11,2.1,3.4,29.94,0.0,27.16,28.7,-3.1,25.5,0,0
7/30/2025,7,-4.4,93.0,11,2.6,3.7,29.96,0.0,27.31,28.48,-3.1,25.5,0,0
7/30/2025,8,-3.5,92.0,13,1.3,3.0,29.96,0.0,27.44,28.17,-2.4,25.6,0,0
7/30/2025,9,-1.2,94.0,13,1.3,3.8,29.97,0.0,28.11,27.3,-1.6,25.6,0,0
7/30/2025,10,0.4,62.0,14,2.3,5.8,29.97,0.0,27.96,27.65,-0.7,25.6,0,0
7/30/2025,11,1.9,54.0,1,1.7,3.1,29.97,0.0,27.59,28.49,0.2,25.7,1,0
7/30/2025,12,3.4,45.0,8,2.9,5.3,29.95,0.0,27.42,28.8,-0.8,25.6,1,0
7/30/2025,13,3.4,49.0,9,8.1,12.6,29.94,0.0,27.79,29.2,-0.4,25.7,0,0
7/30/2025,14,3.1,50.0,9,7.0,12.1,29.94,0.0,27.16,29.47,-0.1,25.8,0,0
7/30/2025,15,2.2,54.0,8,10.2,14.1,29.93,0.0,28.22,29.54,-0.3,26.0,1,0
7/30/2025,16,1.9,56.0,8,10.1,15.4,29.91,0.0,28.57,29.5,-0.5,26.2,1,0
7/30/2025,17,1.7,58.0,9,9.0,18.9,29.9,0.0,28.29,29.44,-0.5,26.8,0,0
7/30/2025,18,1.0,60.0,8,10.7,15.7,29.9,0.0,28.34,29.44,-0.8,27.1,1,0
7/30/2025,19,0.2,62.0,9,7.4,12.7,29.91,0.0,28.36,29.41,-0.9,27.1,0,0
7/30/2025,20,-0.9,69.0,8,7.8,11.9,29.91,0.0,28.33,29.25,-1.4,27.0,1,0
7/30/2025,21,-1.9,74.0,9,5.4,7.9,29.93,0.0,28.35,28.99,-1.4,26.7,0,0
7/30/2025,22,-2.6,50.0,9,5.1,7.4,29.94,0.0,27.88,29.16,-1.9,26.6,0,0
7/30/2025,23,-2.9,80.0,9,4.2,6.8,29.95,0.0,27.59,29.3,-2.1,26.5,0,0
7/31/2025,0,-3.2,83.0,8,5.5,10.6,29.94,0.0,27.62,29.49,-2.3,26.3,1,0
7/31/2025,1,-3.4,87.0,9,4.5,7.9,29.93,0.0,27.54,29.62,-2.4,26.3,0,0
7/31/2025,2,-3.5,89.0,9,2.9,4.7,29.93,0.0,27.61,29.52,-2.4,26.2,0,0
7/31/2025,3,-3.8,89.0,9,2.9,4.5,29.93,0.0,27.42,29.71,-2.4,26.2,0,0
7/31/2025,4,-4.0,90.0,9,2.6,3.9,29.92,0.0,27.31,29.56,-2.6,26.1,0,0
7/31/2025,5,-4.3,90.0,9,2.4,3.9,29.92,0.0,27.43,29.38,-2.5,26.1,0,0
7/31/2025,6,-4.5,91.0,9,2.6,3.9,29.92,0.0,27.53,29.26,-2.7,26.1,0,0
7/31/2025,7,-4.2,92.0,9,2.5,4.3,29.93,0.0,27.74,28.7,-2.6,26.1,0,0
7/31/2025,8,-2.9,89.0,9,6.4,9.8,29.93,0.0,27.83,28.27,-2.4,26.0,0,0
7/31/2025,9,-1.2,78.0,9,6.3,10.5,29.93,0.0,28.12,28.07,-2.1,26.1,0,0
7/31/2025,10,0.1,71.0,9,4.7,8.7,29.93,0.0,28.44,27.99,-0.9,26.2,0,0
7/31/2025,11,1.0,65.0,8,5.2,9.8,29.92,0.0,28.07,28.85,-1.8,26.2,1,0
7/31/2025,12,1.6,63.0,9,10.8,16.3,29.91,0.0,28.03,29.24,-1.8,26.2,0,0
7/31/2025,13,1.3,63.0,8,9.7,14.9,29.89,0.0,28.08,29.5,-1.6,26.2,1,0
7/31/2025,14,0.6,66.0,8,12.7,20.9,29.87,0.0,28.35,29.54,-1.4,26.3,1,0
7/31/2025,15,-0.7,75.0,9,12.1,20.3,29.88,0.0,28.52,29.59,-1.9,26.5,0,0
7/31/2025,16,-1.8,83.0,8,9.5,15.0,29.87,0.0,28.33,29.71,-2.2,26.7,1,0
7/31/2025,17,-4.4,84.0,15,5.8,16.1,29.91,0.08,28.16,29.49,-2.1,26.7,0,0
7/31/2025,18,-5.2,92.0,15,3.0,6.9,29.91,0.98,28.05,29.09,-4.4,26.8,0,0
7/31/2025,19,-5.2,93.0,6,0.9,2.8,29.94,0.27,27.93,29.21,-4.7,26.9,1,0
7/31/2025,20,-5.3,94.0,6,2.0,4.0,29.9,0.12,27.71,29.53,-4.8,26.7,1,0
7/31/2025,21,-4.2,95.0,9,1.3,2.5,29.91,0.01,27.72,29.53,-4.7,26.7,0,0
7/31/2025,22,-4.2,95.0,3,0.9,1.9,29.95,0.0,27.84,29.18,-4.4,26.6,1,0
7/31/2025,23,-5.2,59.0,15,2.9,7.8,29.93,0.0,28.03,28.22,-3.9,26.6,0,0
8/1/2025,0,-5.7,95.0,2,3.6,8.8,29.94,0.0,27.81,28.33,-4.5,26.6,1,0
8/1/2025,1,-5.5,96.0,2,4.9,9.2,29.95,0.0,27.32,28.77,-4.3,26.6,1,0
8/1/2025,2,-6.4,95.0,0,8.3,16.2,29.95,0.06,26.83,29.46,-4.6,26.7,0,0
8/1/2025,3,-6.9,95.0,0,9.6,15.2,29.96,0.0,26.58,29.43,-5.4,26.7,0,0
8/1/2025,4,-7.1,94.0,0,10.4,19.6,29.96,0.0,26.41,29.43,-4.7,26.7,0,0
8/1/2025,5,-6.8,92.0,0,6.7,16.6,29.98,0.0,26.03,29.49,-4.9,26.7,0,0
8/1/2025,6,-7.0,92.0,0,10.8,16.6,30.01,0.01,26.03,29.38,-5.2,26.3,0,0
8/1/2025,7,-7.3,94.0,0,7.3,15.6,30.03,0.03,26.4,28.84,-5.6,25.8,0,0
8/1/2025,8,-7.3,94.0,0,7.7,14.4,30.05,0.0,26.29,28.87,-6.0,25.6,0,0
8/1/2025,9,-7.3,94.0,0,9.3,16.1,30.06,0.01,26.16,28.96,-6.3,25.5,0,0
8/1/2025,10,-7.1,94.0,0,8.5,16.7,30.07,0.0,26.04,28.71,-6.0,25.1,0,0
8/1/2025,11,-7.1,93.0,0,9.2,18.3,30.07,0.01,25.77,28.51,-5.7,24.9,0,0
8/1/2025,12,-6.7,89.0,0,8.5,16.4,30.08,0.0,25.12,27.97,-5.6,24.5,0,0
8/1/2025,13,-6.7,88.0,0,6.0,11.3,30.1,0.0,24.39,29.42,-5.9,24.2,0,0
8/1/2025,14,-7.1,91.0,0,5.5,8.7,30.1,0.0,23.03,30.35,-5.9,24.3,0,0
8/1/2025,15,-7.3,92.0,0,4.5,8.9,30.12,0.0,24.42,29.32,-6.2,24.4,0,0
8/1/2025,16,-7.4,93.0,0,4.2,8.2,30.13,0.0,23.71,29.89,-6.2,24.3,0,0
8/1/2025,17,-7.2,93.0,0,2.7,5.3,30.15,0.0,23.01,30.43,-5.7,24.2,0,0
8/1/2025,18,-6.7,88.0,0,2.8,5.4,30.14,0.0,22.87,30.59,-5.7,24.1,0,0
8/1/2025,19,-6.6,85.0,0,2.5,6.1,30.15,0.0,22.91,30.66,-5.5,24.0,0,0
8/1/2025,20,-6.6,84.0,0,2.8,5.5,30.15,0.0,23.09,30.37,-5.4,23.8,0,0
8/1/2025,21,-7.1,86.0,0,1.4,2.7,30.17,0.0,23.41,29.83,-5.4,23.7,0,0
8/1/2025,22,-7.7,90.0,0,1.0,2.0,30.18,0.0,23.86,29.16,-5.4,23.6,0,0
8/1/2025,23,-8.0,92.0,0,1.3,2.3,30.18,0.0,24.33,28.04,-5.4,23.7,0,0
8/2/2025,0,-8.3,92.0,15,1.9,3.0,30.17,0.0,24.46,27.34,-6.2,23.6,0,0
8/2/2025,1,-8.5,93.0,15,2.4,4.0,30.16,0.0,24.12,27.77,-6.5,23.6,0,0
8/2/2025,2,-8.7,94.0,15,2.0,3.7,30.16,0.0,29.93,27.51,-6.7,23.5,0,0
8/2/2025,3,-8.9,94.0,0,1.6,3.2,30.16,0.0,23.77,27.34,-7.0,23.5,0,0
8/2/2025,4,-9.0,95.0,0,1.9,4.2,30.16,0.0,23.32,27.65,-7.1,23.6,0,0
8/2/2025,5,-9.0,95.0,0,2.1,3.8,30.17,0.01,23.3,28.25,-6.8,23.5,0,0
8/2/2025,6,-9.1,95.0,15,1.8,3.4,30.19,0.01,23.18,27.99,-6.9,23.5,0,0
8/2/2025,7,-8.7,95.0,0,2.2,4.3,30.2,0.0,23.27,28.41,-7.1,23.5,0,0
8/2/2025,8,-7.6,96.0,15,1.6,3.1,30.2,0.0,23.32,27.8,-6.4,23.5,0,0
8/2/2025,9,-6.6,91.0,1,2.6,4.4,30.2,0.0,23.68,27.75,-6.2,23.4,1,0
8/2/2025,10,-4.9,77.0,2,5.3,9.9,30.2,0.0,23.83,27.67,-5.7,23.4,1,0
8/2/2025,11,-4.1,70.0,2,5.6,9.2,30.12,0.0,24.28,27.62,-5.1,23.4,1,0
8/2/2025,12,-3.8,67.0,2,5.3,10.4,30.19,0.0,24.49,27.84,-5.0,23.4,1,0
8/2/2025,13,-4.2,71.0,3,5.5,11.9,30.17,0.0,24.38,28.31,-4.8,23.4,1,0
8/2/2025,14,-4.2,66.0,3,6.0,10.4,30.18,0.0,24.34,28.4,-4.6,23.5,1,0
8/2/2025,15,-3.7,61.0,12,2.8,6.1,30.17,0.0,24.21,28.27,-4.3,23.6,0,0
8/2/2025,16,-4.0,60.0,10,2.8,5.7,30.16,0.0,24.13,28.72,-4.3,23.6,0,0
8/2/2025,17,-3.9,59.0,12,2.5,6.1,30.16,0.0,24.21,28.8,-4.6,23.8,0,0
8/2/2025,18,-4.3,62.0,3,3.0,7.5,30.15,0.0,24.88,29.08,-4.4,23.9,1,0
8/2/2025,19,-4.6,64.0,5,1.2,3.0,30.15,0.0,24.69,29.18,-4.6,24.0,0,0
8/2/2025,20,-5.4,69.0,0,0.0,0.0,30.15,0.0,24.46,29.17,-4.9,24.0,0,0
8/2/2025,21,-6.6,79.0,0,0.5,1.0,30.16,0.0,24.63,28.87,-5.2,24.0,0,0
8/2/2025,22,-7.4,80.0,0,0.0,0.0,30.16,0.0,24.67,28.18,-5.3,24.0,0,0
8/2/2025,23,-7.9,84.0,6,0.0,0.4,30.16,0.0,24.58,27.87,-5.3,23.9,1,0
8/3/2025,0,-8.3,86.0,6,0.4,0.9,30.15,0.0,24.69,27.6,-5.1,23.9,1,0
8/3/2025,1,-8.5,89.0,15,0.5,1.3,30.14,0.0,24.53,26.92,-5.8,23.8,0,0
8/3/2025,2,-8.7,89.0,15,2.1,3.0,30.13,0.0,24.45,27.04,-6.1,23.8,0,0
8/3/2025,3,-8.8,89.0,0,2.1,3.2,30.12,0.0,24.31,27.18,-6.3,23.7,0,0
8/3/2025,4,-9.0,89.0,0,2.4,3.9,30.11,0.0,24.13,27.2,-6.4,23.7,0,0
8/3/2025,5,-9.1,89.0,0,2.2,4.3,30.12,0.0,23.88,27.43,-6.6,23.6,0,0
8/3/2025,6,-9.3,88.0,15,2.2,3.8,30.13,0.0,23.88,27.73,-6.8,23.6,0,0
8/3/2025,7,-8.8,87.0,0,2.6,4.0,30.14,0.0,23.86,27.74,-6.6,23.6,0,0
8/3/2025,8,-7.6,84.0,0,2.4,3.8,30.14,0.0,23.81,27.43,-6.2,23.5,0,0
8/3/2025,9,-5.4,74.0,15,3.1,5.5,30.14,0.0,23.96,26.78,-5.6,23.5,0,0
8/3/2025,10,-4.3,61.0,15,1.4,3.8,30.14,0.0,24.43,26.6,-5.1,23.4,0,0
8/3/2025,11,-2.7,51.0,2,2.5,4.8,30.14,0.0,24.77,26.37,-4.9,23.4,1,0
8/3/2025,12,-3.0,48.0,3,5.5,12.0,30.13,0.0,24.99,26.17,-4.5,23.4,1,0
8/3/2025,13,-2.6,41.0,1,4.9,10.2,30.12,0.0,25.12,26.92,-4.1,23.4,1,0
8/3/2025,14,-2.3,37.0,2,4.5,9.8,30.11,0.0,25.26,27.44,-4.2,23.5,1,0
8/3/2025,15,-2.3,35.0,2,4.6,9.0,30.09,0.0,25.02,27.48,-3.9,23.6,1,0
8/3/2025,16,-2.6,38.0,3,3.2,7.9,30.08,0.0,24.78,28.06,-3.9,23.7,1,0
8/3/2025,17,-2.3,40.0,5,2.6,6.6,30.08,0.0,24.93,27.98,-3.8,23.9,0,0
8/3/2025,18,-2.4,39.0,4,2.2,3.6,30.08,0.0,24.92,28.84,-3.8,24.0,1,0
8/3/2025,19,-3.2,47.0,5,0.5,1.4,30.08,0.0,25.97,29.16,-4.0,24.2,0,0
8/3/2025,20,-4.3,55.0,5,0.1,0.9,30.07,0.0,25.03,28.76,-4.4,24.3,0,0
8/3/2025,21,-6.0,66.0,0,0.1,0.2,30.08,0.0,24.85,28.72,-4.7,24.5,0,0
8/3/2025,22,-7.0,74.0,0,0.3,0.7,30.08,0.0,25.09,28.15,-4.8,24.5,0,0
8/3/2025,23,-7.6,76.0,0,0.5,1.2,30.07,0.0,25.31,27.77,-4.9,24.5,0,0
8/4/2025,0,-8.2,79.0,0,0.8,1.3,30.08,0.0,24.89,27.03,-5.1,24.3,0,0
8/4/2025,1,-8.6,81.0,14,2.0,3.0,30.08,0.0,24.91,27.23,-5.8,24.1,0,0
8/4/2025,2,-8.8,80.0,0,0.8,1.8,30.08,0.0,24.64,25.89,-6.1,24.0,0,0
8/4/2025,3,-8.8,78.0,13,1.6,3.0,30.07,0.0,24.56,27.26,-5.9,24.0,0,0
8/4/2025,4,-8.8,78.0,14,2.1,3.4,30.07,0.0,24.35,27.55,-6.0,23.9,0,0
8/4/2025,5,-9.0,80.0,0,2.2,3.4,30.07,0.0,24.18,27.48,-5.9,23.8,0,0
8/4/2025,6,-9.4,82.0,0,1.3,2.5,30.09,0.0,24.23,27.74,-6.3,23.8,0,0
8/4/2025,7,-9.2,83.0,0,1.9,3.0,30.1,0.0,24.2,27.52,-6.3,23.7,0,0
8/4/2025,8,-7.7,79.0,14,1.6,2.9,30.12,0.0,24.28,27.89,-5.9,23.7,0,0
8/4/2025,9,-5.6,72.0,14,2.5,4.3,30.11,0.0,24.4,27.55,-5.3,23.6,0,0
8/4/2025,10,-3.7,57.0,14,3.2,6.0,30.11,0.0,24.49,26.92,-4.6,23.6,0,0
8/4/2025,11,-2.0,51.0,1,1.4,2.8,30.1,0.0,24.57,26.29,-3.8,23.6,1,0
8/4/2025,12,-0.4,44.0,12,2.5,3.9,30.1,0.0,24.96,26.3,-3.0,23.6,0,0
8/4/2025,13,0.2,37.0,3,3.7,8.4,30.1,0.0,25.32,26.13,-2.4,23.7,1,0
8/4/2025,14,-0.1,42.0,7,5.8,10.7,30.09,0.0,25.63,27.17,-3.2,23.7,1,0
8/4/2025,15,-0.2,40.0,4,4.1,8.7,30.09,0.0,25.55,27.41,-3.3,23.9,1,0
8/4/2025,16,-0.4,42.0,7,3.5,6.0,30.09,0.0,25.45,27.77,-3.4,24.3,1,0
8/4/2025,17,-1.0,43.0,7,3.5,6.2,30.09,0.0,25.27,28.38,-3.7,25.4,1,0
8/4/2025,18,-1.3,45.0,9,5.0,8.3,30.09,0.0,25.34,28.46,-3.5,26.4,0,0
8/4/2025,19,-2.4,50.0,8,5.2,7.8,30.09,0.0,25.91,28.91,-3.7,26.8,1,0
8/4/2025,20,-3.6,58.0,9,2.0,3.7,30.1,0.0,25.82,28.71,-4.0,26.5,0,0
8/4/2025,21,-4.8,66.0,0,1.2,2.5,30.12,0.0,25.6,28.14,-4.0,25.7,0,0
8/4/2025,22,-5.7,72.0,0,1.4,3.2,30.14,0.0,25.62,28.17,-4.1,25.1,0,0
8/4/2025,23,-6.3,77.0,0,1.6,3.1,30.15,0.0,25.61,28.05,-4.2,24.7,0,0
8/5/2025,0,-6.7,81.0,0,2.1,3.3,30.16,0.0,25.65,27.68,-4.3,24.7,0,0
8/5/2025,1,-8.7,81.0,14,1.3,3.0,30.08,0.0,25.36,27.34,-4.7,24.4,0,0
8/5/2025,2,-8.8,80.0,15,1.1,1.9,30.08,0.0,25.33,27.23,-4.9,24.3,0,0
8/5/2025,3,-8.8,78.0,14,1.5,2.1,30.07,0.0,25.15,27.1,-4.8,24.1,0,0
8/5/2025,4,-8.8,78.0,14,2.1,3.4,30.07,0.0,25.06,26.98,-5.3,24.0,0,0
8/5/2025,5,-9.0,80.0,0,2.2,3.4,30.07,0.0,24.86,27.58,-5.3,24.0,0,0
8/5/2025,6,-9.4,82.0,0,1.3,2.5,30.09,0.0,24.77,27.79,-5.5,24.0,0,0
8/5/2025,7,-9.2,83.0,0,1.9,3.0,30.11,0.0,24.81,28.35,-5.5,24.0,0,0
8/5/2025,8,-7.7,79.0,14,1.6,2.9,30.12,0.0,25.11,28.21,-4.9,24.0,0,0
8/5/2025,9,-5.6,72.0,14,2.5,4.3,30.11,0.0,25.12,27.69,-4.2,24.0,0,0
8/5/2025,10,-3.7,59.0,13,3.3,6.7,30.11,0.0,25.13,27.28,-3.7,24.0,0,0
8/5/2025,11,-2.0,51.0,1,1.4,2.8,30.1,0.0,25.06,27.08,-3.4,24.0,1,0
8/5/2025,12,-0.4,44.0,12,2.5,3.9,30.1,0.0,25.29,27.12,-3.6,24.0,0,0
8/5/2025,13,0.2,37.0,3,3.7,8.4,30.1,0.0,25.48,27.12,-3.7,24.0,1,0
8/5/2025,14,0.0,41.0,5,3.7,7.7,30.07,0.0,25.9,26.88,-3.8,24.3,0,0
8/5/2025,15,-0.2,40.0,4,4.1,8.7,30.09,0.0,25.6,27.84,-3.7,24.5,1,0
8/5/2025,16,-0.4,40.0,7,3.6,6.0,30.09,0.0,25.69,27.81,-3.4,25.0,1,0
8/5/2025,17,-1.0,43.0,7,3.5,6.2,30.09,0.0,25.72,27.87,-3.3,25.1,1,0
8/5/2025,18,-1.3,45.0,9,5.0,8.3,30.09,0.0,25.59,28.27,-3.7,25.1,0,0
8/5/2025,19,-2.3,50.0,8,6.0,9.1,30.1,0.0,25.57,28.29,-3.8,24.9,1,0
8/5/2025,20,-3.4,57.0,8,2.9,4.7,30.1,0.0,25.21,28.94,-4.1,24.9,1,0
8/5/2025,21,-4.8,66.0,0,1.2,2.5,30.12,0.0,25.61,28.83,-4.1,24.9,0,0
8/5/2025,22,-5.7,72.0,0,1.4,3.2,30.14,0.0,25.44,28.68,-4.2,24.7,0,0
8/5/2025,23,-6.3,77.0,0,1.6,3.1,30.15,0.0,25.47,28.67,-4.2,24.5,0,0
8/6/2025,0,-6.7,81.0,0,2.1,3.3,30.16,0.0,25.68,28.46,-4.3,24.4,0,0
8/6/2025,1,-5.4,85.0,0,1.3,3.1,30.28,0.0,25.53,28.28,-4.4,24.3,0,0
8/6/2025,2,-5.5,84.0,0,2.2,3.5,30.28,0.0,25.19,28.47,-4.4,24.2,0,0
8/6/2025,3,-5.6,82.0,0,1.4,2.9,30.29,0.0,25.11,28.28,-4.4,24.1,0,0
8/6/2025,4,-5.7,82.0,2,1.1,2.1,30.28,0.0,25.01,28.36,-4.4,24.1,1,0
8/6/2025,5,-5.7,82.0,0,1.3,2.8,30.28,0.0,24.79,29.0,-4.5,24.0,0,0
8/6/2025,6,-5.6,85.0,0,2.8,4.6,30.28,0.0,24.65,28.84,-4.6,24.0,0,0
8/6/2025,7,-5.4,86.0,0,3.4,7.4,30.3,0.0,24.81,28.73,-4.7,24.0,0,0
8/6/2025,8,-5.4,87.0,0,3.9,7.7,30.3,0.0,24.81,28.8,-4.7,24.0,0,0
8/6/2025,9,-5.2,86.0,0,5.7,9.5,30.32,0.0,24.73,28.84,-4.6,24.0,0,0
8/6/2025,10,-4.6,83.0,3,7.9,14.7,30.33,0.0,24.84,28.84,-4.5,24.0,1,0
8/6/2025,11,-4.5,71.0,3,6.9,12.2,30.34,0.0,24.81,28.85,-4.3,23.9,1,0
8/6/2025,12,-4.1,75.0,3,6.5,13.7,30.35,0.0,24.83,28.84,-4.3,23.9,1,0
8/6/2025,13,-3.9,73.0,3,7.2,11.9,30.35,0.0,24.84,28.8,-4.2,23.8,1,0
8/6/2025,14,-3.8,71.0,3,3.8,10.3,30.35,0.0,24.89,28.74,-4.1,23.8,1,0
8/6/2025,15,-4.1,71.0,3,3.5,7.3,30.35,0.0,24.92,28.66,-4.2,23.8,1,0
8/6/2025,16,-4.6,70.0,3,3.7,7.2,30.34,0.0,24.95,28.57,-4.3,23.8,1,0
8/6/2025,17,-4.9,74.0,4,2.4,6.0,30.33,0.0,24.96,28.59,-4.6,23.8,1,0
8/6/2025,18,-5.2,78.0,3,3.3,7.7,30.32,0.0,24.81,28.81,-4.8,23.8,1,0
8/6/2025,19,-5.6,81.0,0,2.3,4.2,30.32,0.0,24.61,29.0,-4.9,23.8,0,0
8/6/2025,20,-6.3,83.0,3,2.8,4.9,30.32,0.0,24.45,29.23,-4.9,23.8,1,0
8/6/2025,21,-6.4,83.0,2,5.0,9.0,30.33,0.0,24.01,29.77,-5.1,23.8,1,0
8/6/2025,22,-6.3,82.0,2,5.1,9.0,30.33,0.0,24.43,28.18,-5.2,23.8,1,0
8/6/2025,23,-6.8,82.0,0,3.9,8.7,30.35,0.0,24.32,29.11,-5.2,23.8,0,0
8/7/2025,0,-6.3,74.0,2,5.7,11.9,30.33,0.0,24.23,29.23,-5.1,23.7,1,0
8/7/2025,1,-6.0,74.0,1,5.6,11.5,30.32,0.0,23.97,29.4,-4.9,23.7,1,0
8/7/2025,2,-5.9,76.0,3,6.5,13.0,30.29,0.0,24.01,29.33,-4.9,23.6,1,0
8/7/2025,3,-5.8,79.0,3,5.9,12.7,30.27,0.0,23.9,29.43,-5.0,23.6,1,0
8/7/2025,4,-6.1,82.0,2,4.5,9.7,30.26,0.0,23.83,29.34,-5.2,23.5,1,0
8/7/2025,5,-6.2,86.0,1,3.2,7.7,30.26,0.0,23.74,29.31,-5.3,23.5,1,0
8/7/2025,6,-6.2,86.0,0,4.9,9.3,30.27,0.0,23.54,29.15,-5.4,23.5,0,0
8/7/2025,7,-6.3,87.0,0,2.3,7.6,30.28,0.0,23.5,29.0,-5.2,23.5,0,0
8/7/2025,8,-5.8,86.0,0,5.1,10.2,30.28,0.0,23.53,28.99,-5.1,23.5,0,0
8/7/2025,9,-5.1,81.0,2,5.0,12.8,30.29,0.0,23.5,29.17,-4.9,23.5,1,0
8/7/2025,10,-4.8,77.0,3,7.5,14.4,30.29,0.0,23.79,29.0,-4.8,23.5,1,0
8/7/2025,11,-4.3,74.0,3,8.7,15.4,30.3,0.0,23.98,28.76,-4.6,23.5,1,0
8/7/2025,12,-3.9,73.0,2,6.5,11.4,30.3,0.0,24.08,28.9,-4.6,23.5,1,0
8/7/2025,13,-3.6,68.0,3,5.9,13.3,30.29,0.0,24.03,29.14,-4.4,23.5,1,0
8/7/2025,14,-3.5,66.0,3,6.5,11.0,30.28,0.0,24.11,29.12,-4.4,23.5,1,0
8/7/2025,15,-3.3,62.0,3,5.8,9.9,30.27,0.0,24.38,29.04,-4.4,23.5,1,0
8/7/2025,16,-3.8,62.0,2,7.2,12.3,30.25,0.0,24.68,28.9,-4.6,23.5,1,0
8/7/2025,17,-4.0,61.0,3,5.7,10.7,30.25,0.0,24.95,28.83,-4.6,23.6,1,0
8/7/2025,18,-4.6,61.0,3,6.4,10.9,30.24,0.0,24.88,28.64,-4.7,23.6,1,0
8/7/2025,19,-4.9,66.0,3,3.2,6.4,30.24,0.0,24.69,28.97,-4.9,23.7,1,0
8/7/2025,20,-5.7,75.0,0,2.5,5.0,30.24,0.0,24.46,29.25,-5.2,23.7,0,0
8/7/2025,21,-6.5,80.0,0,1.0,2.1,30.24,0.0,24.33,29.52,-5.3,23.7,0,0
8/7/2025,22,-7.1,84.0,0,1.0,2.7,30.24,0.0,24.38,29.74,-5.4,23.7,0,0
